Year,ISO,Jurisdiction,Species group,Tenure (En),Volume (cubic metres) (En),Data qualifier
2000,YT,Yukon,Softwoods,Private land,0,u
2000,YT,Yukon,Hardwoods,Provincial land,0,a
2000,YT,Yukon,Hardwoods,Private land,0,u
2000,YT,Yukon,Unspecified,Provincial land,0,u
2000,YT,Yukon,Unspecified,Private land,0,u
2000,YT,Yukon,Hardwoods,Federal land,0,u
2000,YT,Yukon,Softwoods,Federal land,0,u
2000,YT,Yukon,Unspecified,Federal land,0,u
2001,AB,Alberta,Hardwoods,Private land,1695206,E
2001,AB,Alberta,Softwoods,Private land,526794,E
2001,AB,Alberta,Softwoods,Provincial land,13691103,a
2001,AB,Alberta,Hardwoods,Provincial land,10142159,a
2001,AB,Alberta,Unspecified,Provincial land,0,u
2001,AB,Alberta,Hardwoods,Federal land,0,u
2001,AB,Alberta,Softwoods,Federal land,0,u
2001,AB,Alberta,Unspecified,Federal land,0,u
2001,BC,British Columbia,Hardwoods,Private land,1024198,E
2001,BC,British Columbia,Softwoods,Private land,7124419,E
2001,BC,British Columbia,Softwoods,Private land regulated,956184,a
2001,BC,British Columbia,Hardwoods,Private land regulated,98400,a
2001,BC,British Columbia,Unspecified,Private land regulated,0,u
2001,BC,British Columbia,Softwoods,Provincial land,69966385,a
2001,BC,British Columbia,Hardwoods,Provincial land,2953800,a
2001,BC,British Columbia,Unspecified,Provincial land,0,u
2001,BC,British Columbia,Hardwoods,Federal land,0,u
2001,BC,British Columbia,Softwoods,Federal land,0,u
2001,BC,British Columbia,Unspecified,Federal land,0,u
2001,GC,Canada,Unspecified,Federal land,213654,E
2001,MB,Manitoba,Softwoods,Provincial land,5639060,a
2001,MB,Manitoba,Softwoods,Private land,56160,a
2001,MB,Manitoba,Hardwoods,Provincial land,3260580,a
2001,MB,Manitoba,Hardwoods,Private land,675490,a
2001,MB,Manitoba,Unspecified,Provincial land,0,u
2001,MB,Manitoba,Unspecified,Private land,0,u
2001,MB,Manitoba,Hardwoods,Federal land,0,u
2001,MB,Manitoba,Softwoods,Federal land,0,u
2001,MB,Manitoba,Unspecified,Federal land,0,u
2001,NB,New Brunswick,Softwoods,Provincial land,3447122,a
2001,NB,New Brunswick,Softwoods,Private land,3459976,a
2001,NB,New Brunswick,Hardwoods,Provincial land,1575662,a
2001,NB,New Brunswick,Hardwoods,Private land,2488064,a
2001,NB,New Brunswick,Unspecified,Provincial land,0,u
2001,NB,New Brunswick,Unspecified,Private land,0,u
2001,NB,New Brunswick,Hardwoods,Federal land,0,u
2001,NB,New Brunswick,Softwoods,Federal land,0,u
2001,NB,New Brunswick,Unspecified,Federal land,0,u
2001,NB,New Brunswick,Unspecified,Federal land,35000,E
2001,NL,Newfoundland and Labrador,Softwoods,Provincial land,1021700,a
2001,NL,Newfoundland and Labrador,Softwoods,Private land,1471400,a
2001,NL,Newfoundland and Labrador,Hardwoods,Provincial land,26572,r
2001,NL,Newfoundland and Labrador,Hardwoods,Private land,110810,r
2001,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,u
2001,NL,Newfoundland and Labrador,Unspecified,Private land,0,u
2001,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
2001,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
2001,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
2001,NL,Newfoundland and Labrador,Unspecified,Federal land,3683,E
2001,NS,Nova Scotia,Softwoods,Provincial land,900000,a
2001,NS,Nova Scotia,Softwoods,Private land,4300000,a
2001,NS,Nova Scotia,Hardwoods,Provincial land,350000,a
2001,NS,Nova Scotia,Hardwoods,Private land,1150000,a
2001,NS,Nova Scotia,Unspecified,Provincial land,0,u
2001,NS,Nova Scotia,Unspecified,Private land,0,u
2001,NS,Nova Scotia,Hardwoods,Federal land,0,u
2001,NS,Nova Scotia,Softwoods,Federal land,0,u
2001,NS,Nova Scotia,Unspecified,Federal land,0,u
2001,NT,Northwest Territories,Softwoods,Provincial land,0,n
2001,NT,Northwest Territories,Softwoods,Private land,0,n
2001,NT,Northwest Territories,Hardwoods,Provincial land,0,n
2001,NT,Northwest Territories,Hardwoods,Private land,0,n
2001,NT,Northwest Territories,Unspecified,Provincial land,0,u
2001,NT,Northwest Territories,Unspecified,Private land,0,u
2001,NT,Northwest Territories,Hardwoods,Federal land,0,u
2001,NT,Northwest Territories,Softwoods,Federal land,0,u
2001,NT,Northwest Territories,Unspecified,Federal land,0,u
2001,NU,Nunavut,Hardwoods,Federal land,0,u
2001,NU,Nunavut,Softwoods,Federal land,0,u
2001,NU,Nunavut,Unspecified,Federal land,0,u
2001,ON,Ontario,Unspecified,Private land,0,u
2001,ON,Ontario,Hardwoods,Federal land,0,u
2001,ON,Ontario,Softwoods,Federal land,0,u
2001,ON,Ontario,Unspecified,Federal land,0,u
2001,ON,Ontario,Hardwoods,Private land,1318832,E
2001,ON,Ontario,Softwoods,Private land,1868729,E
2001,ON,Ontario,Softwoods,Provincial land,20142467,E
2001,ON,Ontario,Hardwoods,Provincial land,11014158,E
2001,PE,Prince Edward Island,Softwoods,Provincial land,30000,p
2001,PE,Prince Edward Island,Softwoods,Private land,270000,p
2001,PE,Prince Edward Island,Hardwoods,Provincial land,12900,p
2001,PE,Prince Edward Island,Hardwoods,Private land,177100,p
2001,PE,Prince Edward Island,Unspecified,Provincial land,0,u
2001,PE,Prince Edward Island,Unspecified,Private land,0,u
2001,PE,Prince Edward Island,Hardwoods,Federal land,0,u
2001,PE,Prince Edward Island,Softwoods,Federal land,0,u
2001,PE,Prince Edward Island,Unspecified,Federal land,0,u
2001,QC,Quebec,Softwoods,Provincial land,30853032,a
2001,QC,Quebec,Softwoods,Private land,5768600,a
2001,QC,Quebec,Hardwoods,Provincial land,11964502,a
2001,QC,Quebec,Hardwoods,Private land,7090700,a
2001,QC,Quebec,Unspecified,Provincial land,0,u
2001,QC,Quebec,Unspecified,Private land,0,u
2001,QC,Quebec,Hardwoods,Federal land,0,u
2001,QC,Quebec,Softwoods,Federal land,0,u
2001,QC,Quebec,Unspecified,Federal land,0,u
2001,QC,Quebec,Unspecified,Federal land,174971,E
2001,SK,Saskatchewan,Softwoods,Provincial land,4337161,r
2001,SK,Saskatchewan,Softwoods,Private land,80000,e
2001,SK,Saskatchewan,Hardwoods,Provincial land,3420603,r
2001,SK,Saskatchewan,Hardwoods,Private land,200000,e
2001,SK,Saskatchewan,Unspecified,Provincial land,0,r
2001,SK,Saskatchewan,Unspecified,Private land,0,e
2001,SK,Saskatchewan,Hardwoods,Federal land,0,u
2001,SK,Saskatchewan,Softwoods,Federal land,0,u
2001,SK,Saskatchewan,Unspecified,Federal land,0,u
2001,YT,Yukon,Softwoods,Provincial land,266500,a
2001,YT,Yukon,Softwoods,Private land,0,u
2001,YT,Yukon,Hardwoods,Provincial land,0,u
2001,YT,Yukon,Hardwoods,Private land,0,u
2001,YT,Yukon,Unspecified,Provincial land,0,u
2001,YT,Yukon,Unspecified,Private land,0,u
2001,YT,Yukon,Hardwoods,Federal land,0,u
2001,YT,Yukon,Softwoods,Federal land,0,u
2001,YT,Yukon,Unspecified,Federal land,0,u
2002,AB,Alberta,Hardwoods,Private land,1675085,E
2002,AB,Alberta,Softwoods,Private land,339486,E
2002,AB,Alberta,Softwoods,Provincial land,13807400,a
2002,AB,Alberta,Hardwoods,Provincial land,10073398,a
2002,AB,Alberta,Unspecified,Provincial land,0,u
2002,AB,Alberta,Hardwoods,Federal land,111900,a
2002,AB,Alberta,Softwoods,Federal land,57710,a
2002,AB,Alberta,Unspecified,Federal land,0,u
2002,BC,British Columbia,Hardwoods,Private land,970794,E
2002,BC,British Columbia,Softwoods,Private land,7299684,E
2002,BC,British Columbia,Softwoods,Private land regulated,997643,a
2002,BC,British Columbia,Hardwoods,Private land regulated,4452,a
2002,BC,British Columbia,Unspecified,Private land regulated,0,u
2002,BC,British Columbia,Softwoods,Provincial land,71116916,a
2002,BC,British Columbia,Hardwoods,Provincial land,3206088,a
2002,BC,British Columbia,Unspecified,Provincial land,0,u
2002,BC,British Columbia,Hardwoods,Federal land,0,u
2002,BC,British Columbia,Softwoods,Federal land,0,u
2002,BC,British Columbia,Unspecified,Federal land,0,u
2002,GC,Canada,Hardwoods,Federal land,111900,a
2002,GC,Canada,Softwoods,Federal land,57710,a
2002,GC,Canada,Unspecified,Federal land,35000,E
2002,MB,Manitoba,Softwoods,Provincial land,5639060,a
2002,MB,Manitoba,Softwoods,Private land,56160,a
2002,MB,Manitoba,Hardwoods,Provincial land,3260580,a
2002,MB,Manitoba,Hardwoods,Private land,675490,a
2002,MB,Manitoba,Unspecified,Provincial land,0,u
2002,MB,Manitoba,Unspecified,Private land,0,u
2002,MB,Manitoba,Hardwoods,Federal land,0,u
2002,MB,Manitoba,Softwoods,Federal land,0,u
2002,MB,Manitoba,Unspecified,Federal land,0,u
2002,NB,New Brunswick,Softwoods,Provincial land,3494287,a
2002,NB,New Brunswick,Softwoods,Private land,3459976,a
2002,NB,New Brunswick,Hardwoods,Provincial land,1870540,a
2002,NB,New Brunswick,Hardwoods,Private land,2488064,a
2002,NB,New Brunswick,Unspecified,Provincial land,0,u
2002,NB,New Brunswick,Unspecified,Private land,0,u
2002,NB,New Brunswick,Hardwoods,Federal land,0,u
2002,NB,New Brunswick,Softwoods,Federal land,0,u
2002,NB,New Brunswick,Unspecified,Federal land,0,u
2002,NB,New Brunswick,Unspecified,Federal land,35000,E
2002,NL,Newfoundland and Labrador,Softwoods,Provincial land,858400,a
2002,NL,Newfoundland and Labrador,Softwoods,Private land,1470700,a
2002,NL,Newfoundland and Labrador,Hardwoods,Provincial land,36290,p
2002,NL,Newfoundland and Labrador,Hardwoods,Private land,105250,p
2002,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,u
2002,NL,Newfoundland and Labrador,Unspecified,Private land,0,u
2002,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
2002,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
2002,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
2002,NS,Nova Scotia,Softwoods,Provincial land,900000,a
2002,NS,Nova Scotia,Softwoods,Private land,4300000,a
2002,NS,Nova Scotia,Hardwoods,Provincial land,350000,a
2002,NS,Nova Scotia,Hardwoods,Private land,1150000,a
2002,NS,Nova Scotia,Unspecified,Provincial land,0,u
2002,NS,Nova Scotia,Unspecified,Private land,0,u
2002,NS,Nova Scotia,Hardwoods,Federal land,0,u
2002,NS,Nova Scotia,Softwoods,Federal land,0,u
2002,NS,Nova Scotia,Unspecified,Federal land,0,u
2002,NT,Northwest Territories,Softwoods,Provincial land,0,n
2002,NT,Northwest Territories,Softwoods,Private land,0,n
2002,NT,Northwest Territories,Hardwoods,Provincial land,0,n
2002,NT,Northwest Territories,Hardwoods,Private land,0,n
2002,NT,Northwest Territories,Unspecified,Provincial land,0,u
2002,NT,Northwest Territories,Unspecified,Private land,0,u
2002,NT,Northwest Territories,Hardwoods,Federal land,0,u
2002,NT,Northwest Territories,Softwoods,Federal land,0,u
2002,NT,Northwest Territories,Unspecified,Federal land,0,u
2002,NU,Nunavut,Hardwoods,Federal land,0,u
2002,NU,Nunavut,Softwoods,Federal land,0,u
2002,NU,Nunavut,Unspecified,Federal land,0,u
2002,ON,Ontario,Unspecified,Private land,0,u
2002,ON,Ontario,Hardwoods,Federal land,0,u
2002,ON,Ontario,Softwoods,Federal land,0,u
2002,ON,Ontario,Unspecified,Federal land,0,u
2002,ON,Ontario,Hardwoods,Private land,1725382,E
2002,ON,Ontario,Softwoods,Private land,1764327,E
2002,ON,Ontario,Softwoods,Provincial land,20446351,E
2002,ON,Ontario,Hardwoods,Provincial land,11294798,E
2002,PE,Prince Edward Island,Softwoods,Provincial land,30000,e
2002,PE,Prince Edward Island,Softwoods,Private land,270000,e
2002,PE,Prince Edward Island,Hardwoods,Provincial land,12900,e
2002,PE,Prince Edward Island,Hardwoods,Private land,177100,e
2002,PE,Prince Edward Island,Unspecified,Provincial land,0,u
2002,PE,Prince Edward Island,Unspecified,Private land,0,u
2002,PE,Prince Edward Island,Hardwoods,Federal land,0,u
2002,PE,Prince Edward Island,Softwoods,Federal land,0,u
2002,PE,Prince Edward Island,Unspecified,Federal land,0,u
2002,QC,Quebec,Softwoods,Provincial land,30456369,a
2002,QC,Quebec,Softwoods,Private land,5797350,a
2002,QC,Quebec,Hardwoods,Provincial land,11429455,a
2002,QC,Quebec,Hardwoods,Private land,6823000,a
2002,QC,Quebec,Unspecified,Provincial land,0,u
2002,QC,Quebec,Unspecified,Private land,0,u
2002,QC,Quebec,Hardwoods,Federal land,0,u
2002,QC,Quebec,Softwoods,Federal land,0,u
2002,QC,Quebec,Unspecified,Federal land,0,u
2002,SK,Saskatchewan,Softwoods,Provincial land,4337161,r
2002,SK,Saskatchewan,Softwoods,Private land,80000,e
2002,SK,Saskatchewan,Hardwoods,Provincial land,3420603,r
2002,SK,Saskatchewan,Hardwoods,Private land,200000,e
2002,SK,Saskatchewan,Unspecified,Provincial land,0,r
2002,SK,Saskatchewan,Unspecified,Private land,0,e
2002,SK,Saskatchewan,Hardwoods,Federal land,0,u
2002,SK,Saskatchewan,Softwoods,Federal land,0,u
2002,SK,Saskatchewan,Unspecified,Federal land,0,u
2002,YT,Yukon,Softwoods,Provincial land,324500,a
2002,YT,Yukon,Softwoods,Private land,0,a
2002,YT,Yukon,Hardwoods,Provincial land,0,a
2002,YT,Yukon,Hardwoods,Private land,0,a
2002,YT,Yukon,Unspecified,Provincial land,0,u
2002,YT,Yukon,Unspecified,Private land,0,u
2002,YT,Yukon,Hardwoods,Federal land,0,u
2002,YT,Yukon,Softwoods,Federal land,0,u
2002,YT,Yukon,Unspecified,Federal land,0,u
2003,AB,Alberta,Hardwoods,Private land,1762528,E
2003,AB,Alberta,Softwoods,Private land,317425,E
2003,AB,Alberta,Softwoods,Provincial land,14445162,a
2003,AB,Alberta,Hardwoods,Provincial land,10373976,a
2003,AB,Alberta,Unspecified,Provincial land,0,u
2003,AB,Alberta,Hardwoods,Federal land,0,u
2003,AB,Alberta,Softwoods,Federal land,0,u
2003,AB,Alberta,Unspecified,Federal land,0,u
2003,BC,British Columbia,Hardwoods,Private land,892394,E
2003,BC,British Columbia,Softwoods,Private land,7329040,E
2003,BC,British Columbia,Softwoods,Private land regulated,1012694,a
2003,BC,British Columbia,Hardwoods,Private land regulated,4294,a
2003,BC,British Columbia,Unspecified,Private land regulated,0,u
2003,BC,British Columbia,Softwoods,Provincial land,71903180,a
2003,BC,British Columbia,Hardwoods,Provincial land,3218246,a
2003,BC,British Columbia,Unspecified,Provincial land,0,u
2003,BC,British Columbia,Hardwoods,Federal land,0,u
2003,BC,British Columbia,Softwoods,Federal land,0,u
2003,BC,British Columbia,Unspecified,Federal land,0,u
2003,GC,Canada,Hardwoods,Federal land,29160,a
2003,GC,Canada,Softwoods,Federal land,23690,a
2003,GC,Canada,Unspecified,Federal land,157121,a
2003,MB,Manitoba,Softwoods,Provincial land,5639060,e
2003,MB,Manitoba,Softwoods,Private land,56160,e
2003,MB,Manitoba,Hardwoods,Provincial land,3260580,e
2003,MB,Manitoba,Hardwoods,Private land,675490,e
2003,MB,Manitoba,Unspecified,Provincial land,0,u
2003,MB,Manitoba,Unspecified,Private land,0,u
2003,MB,Manitoba,Hardwoods,Federal land,0,u
2003,MB,Manitoba,Softwoods,Federal land,0,u
2003,MB,Manitoba,Unspecified,Federal land,0,u
2003,NB,New Brunswick,Softwoods,Provincial land,3494287,a
2003,NB,New Brunswick,Softwoods,Private land,3459976,a
2003,NB,New Brunswick,Hardwoods,Provincial land,1870540,a
2003,NB,New Brunswick,Hardwoods,Private land,2488064,a
2003,NB,New Brunswick,Unspecified,Provincial land,0,u
2003,NB,New Brunswick,Unspecified,Private land,0,u
2003,NB,New Brunswick,Hardwoods,Federal land,17000,a
2003,NB,New Brunswick,Softwoods,Federal land,18000,a
2003,NB,New Brunswick,Unspecified,Federal land,0,u
2003,NL,Newfoundland and Labrador,Softwoods,Provincial land,858400,p
2003,NL,Newfoundland and Labrador,Softwoods,Private land,1470700,p
2003,NL,Newfoundland and Labrador,Hardwoods,Provincial land,36290,p
2003,NL,Newfoundland and Labrador,Hardwoods,Private land,105250,p
2003,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,u
2003,NL,Newfoundland and Labrador,Unspecified,Private land,0,u
2003,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
2003,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
2003,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
2003,NS,Nova Scotia,Softwoods,Provincial land,900000,a
2003,NS,Nova Scotia,Softwoods,Private land,4300000,a
2003,NS,Nova Scotia,Hardwoods,Provincial land,350000,a
2003,NS,Nova Scotia,Hardwoods,Private land,1150000,a
2003,NS,Nova Scotia,Unspecified,Provincial land,0,u
2003,NS,Nova Scotia,Unspecified,Private land,0,u
2003,NS,Nova Scotia,Hardwoods,Federal land,0,u
2003,NS,Nova Scotia,Softwoods,Federal land,0,u
2003,NS,Nova Scotia,Unspecified,Federal land,0,u
2003,NT,Northwest Territories,Softwoods,Provincial land,0,n
2003,NT,Northwest Territories,Softwoods,Private land,0,n
2003,NT,Northwest Territories,Hardwoods,Provincial land,0,n
2003,NT,Northwest Territories,Hardwoods,Private land,0,n
2003,NT,Northwest Territories,Unspecified,Provincial land,0,u
2003,NT,Northwest Territories,Unspecified,Private land,0,u
2003,NT,Northwest Territories,Hardwoods,Federal land,0,u
2003,NT,Northwest Territories,Softwoods,Federal land,0,u
2003,NT,Northwest Territories,Unspecified,Federal land,0,u
2003,NU,Nunavut,Hardwoods,Federal land,0,u
2003,NU,Nunavut,Softwoods,Federal land,0,u
2003,NU,Nunavut,Unspecified,Federal land,0,u
2003,ON,Ontario,Unspecified,Private land,0,u
2003,ON,Ontario,Hardwoods,Federal land,0,u
2003,ON,Ontario,Softwoods,Federal land,0,u
2003,ON,Ontario,Unspecified,Federal land,0,u
2003,ON,Ontario,Hardwoods,Private land,2260594,E
2003,ON,Ontario,Softwoods,Private land,1773346,E
2003,ON,Ontario,Softwoods,Provincial land,20510014,E
2003,ON,Ontario,Hardwoods,Provincial land,11384569,E
2003,PE,Prince Edward Island,Softwoods,Provincial land,30000,e
2003,PE,Prince Edward Island,Softwoods,Private land,270000,e
2003,PE,Prince Edward Island,Hardwoods,Provincial land,12900,e
2003,PE,Prince Edward Island,Hardwoods,Private land,147100,e
2003,PE,Prince Edward Island,Unspecified,Provincial land,0,u
2003,PE,Prince Edward Island,Unspecified,Private land,0,u
2003,PE,Prince Edward Island,Hardwoods,Federal land,0,u
2003,PE,Prince Edward Island,Softwoods,Federal land,0,u
2003,PE,Prince Edward Island,Unspecified,Federal land,0,u
2003,QC,Quebec,Softwoods,Provincial land,30456369,a
2003,QC,Quebec,Softwoods,Private land,5797350,a
2003,QC,Quebec,Hardwoods,Provincial land,11429455,a
2003,QC,Quebec,Hardwoods,Private land,6823000,a
2003,QC,Quebec,Unspecified,Provincial land,0,u
2003,QC,Quebec,Unspecified,Private land,0,u
2003,QC,Quebec,Hardwoods,Federal land,12160,a
2003,QC,Quebec,Softwoods,Federal land,5690,a
2003,QC,Quebec,Unspecified,Federal land,157121,a
2003,SK,Saskatchewan,Softwoods,Provincial land,4366838,r
2003,SK,Saskatchewan,Softwoods,Private land,80000,e
2003,SK,Saskatchewan,Hardwoods,Provincial land,3481872,r
2003,SK,Saskatchewan,Hardwoods,Private land,200000,e
2003,SK,Saskatchewan,Unspecified,Provincial land,0,r
2003,SK,Saskatchewan,Unspecified,Private land,0,e
2003,SK,Saskatchewan,Hardwoods,Federal land,0,u
2003,SK,Saskatchewan,Softwoods,Federal land,0,u
2003,SK,Saskatchewan,Unspecified,Federal land,0,u
2003,YT,Yukon,Softwoods,Provincial land,238500,a
2003,YT,Yukon,Softwoods,Private land,0,a
2003,YT,Yukon,Hardwoods,Provincial land,0,a
2003,YT,Yukon,Hardwoods,Private land,0,a
2003,YT,Yukon,Unspecified,Provincial land,0,u
2003,YT,Yukon,Unspecified,Private land,0,u
2003,YT,Yukon,Hardwoods,Federal land,0,u
2003,YT,Yukon,Softwoods,Federal land,0,u
2003,YT,Yukon,Unspecified,Federal land,0,u
2004,AB,Alberta,Hardwoods,Private land,1873428,E
2004,AB,Alberta,Softwoods,Private land,305317,E
2004,AB,Alberta,Softwoods,Provincial land,14140175,a
2004,AB,Alberta,Hardwoods,Provincial land,10263577,a
2004,AB,Alberta,Unspecified,Provincial land,0,u
2004,AB,Alberta,Hardwoods,Federal land,0,u
2004,AB,Alberta,Softwoods,Federal land,0,u
2004,AB,Alberta,Unspecified,Federal land,0,u
2004,BC,British Columbia,Hardwoods,Private land,822217,E
2004,BC,British Columbia,Softwoods,Private land,7671208,E
