Year,Annee,ISO,Jurisdiction,Juridiction,Category,Categorie,Species-group,Groupe-d'especes,Tenure-En,Tenure-Fr,Volume
2003,2003,ON,Ontario,Ontario,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,1292553
2003,2003,ON,Ontario,Ontario,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,ON,Ontario,Ontario,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,24407
2003,2003,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,1898
2003,2003,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,2793881
2003,2003,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,971904
2003,2003,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,11912
2003,2003,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,0
2003,2003,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,123267
2003,2003,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,164
2003,2003,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,13909
2003,2003,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,800
2003,2003,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,ON,Ontario,Ontario,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,895
2003,2003,ON,Ontario,Ontario,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,4883
2003,2003,ON,Ontario,Ontario,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,500
2003,2003,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,5100
2003,2003,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2003,2003,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2003,2003,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,11200
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,262373
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,2283
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,3540
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,112689
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,76346
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,800
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,150
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,40400
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,1440
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,138360
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2003,2003,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,24600202
2003,2003,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,3856200
2003,2003,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,4608473
2003,2003,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,1790000
2003,2003,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,QC,Quebec,Quebec,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,560875
2003,2003,QC,Quebec,Quebec,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,618900
2003,2003,QC,Quebec,Quebec,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,858779
2003,2003,QC,Quebec,Quebec,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,1249900
2003,2003,QC,Quebec,Quebec,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,QC,Quebec,Quebec,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,22657
2003,2003,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,3200
2003,2003,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2003,2003,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2003,2003,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,9758
2003,2003,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,0
2003,2003,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,112324
2003,2003,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,1852500
2003,2003,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,68336
2003,2003,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,16209
2003,2003,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,QC,Quebec,Quebec,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2003,2003,QC,Quebec,Quebec,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,14873
2003,2003,QC,Quebec,Quebec,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,155
2003,2003,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2003,2003,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2003,2003,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,3997
2003,2003,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,979034
2003,2003,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,32052
2003,2003,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,240491
2003,2003,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,3788
2003,2003,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,1061355
2003,2003,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,7893
2003,2003,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,2006722
2003,2003,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,453755
2003,2003,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,76396
2003,2003,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2003,2003,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,34067
2003,2003,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2003,2003,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,SK,Saskatchewan,Saskatchewan,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,2359
2003,2003,SK,Saskatchewan,Saskatchewan,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,0
2003,2003,SK,Saskatchewan,Saskatchewan,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,0
2003,2003,SK,Saskatchewan,Saskatchewan,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2003,2003,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2003,2003,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
